permno,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31,2024/11/30,2024/12/31
10696,0.0075020241,0.0718017101,0.0067204075,-0.0226679124,0.0168735320,0.0281797369,0.0326981813,-0.0183063396,0.0157127741,0.1028470144,-0.0048585535,-0.0590535933,0.0040356441,0.0506487789,0.0431156478,-0.0473782023,0.0778745604,0.0266265742,0.0368282366,-0.0581276150,-0.0347401193,-0.0099533594,0.0623480117,0.0158671382,0.0013991359,0.0675325436,-0.0114019125,0.0278674136,0.0519806490,-0.0230780481,0.0566573085,-0.0020990875,0.0466672440,0.0043443358,0.0156060938,0.0187234263,0.0740478788,0.0025168182,-0.0053699359,-0.0063105380,0.0135432915,0.0205224337,0.0187591959,0.0649009967,0.0344034153,-0.0311550356,-0.0021427235,-0.0744356185,0.1284540901,0.0126743483,0.0423900180,-0.0117781741,-0.0008146349,0.0462527562,0.1396612930,0.0217850132,-0.0376248203,0.0513077457,0.0935091366,-0.0052464888,0.0257731503,-0.0889709261,-0.1684308817,0.0849559894,0.0194778974,-0.1033347160,0.0130965242,-0.0021029453,0.0348469859,-0.0842197347,0.2026723904,-0.0166678653,-0.0820608570,0.1177116501,0.0290437609,0.0090754765,-0.0577458956,-0.0658914121,0.0769019876,0.0732571374,-0.0788692940,-0.0922583387,-0.0200032311,0.0862378622,0.0112876141,-0.0260277321,0.0269420830,-0.0413166697,0.0230789716,-0.1118987992,0.1625962370,-0.0474469843,-0.0753052401,0.0980029341,0.0157670664,-0.0315248481,0.0510327744,0.0807589063,-0.0344282378,0.0919176099,-0.0761692128,0.1244328884,0.0174130749,-0.0254496870,-0.0785540865,0.0079757137,0.1482211015,0.0269012932,0.0679765469,0.0362371338,0.0802302985,-0.0372067715,0.0060464923,0.0082536498,0.1116626248,0.0818522418,0.0387400824,0.0846823124,0.1058496991,-0.0703309910
10777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0665620479,0.1329244938,0.0572860439,-0.0178932383,0.0309616035,-0.0059547260,-0.0711621763,,,0.3943844216,0.0700206607,0.2294221827,0.0290662622,0.1240328738,-0.0423343212,0.0126131689,0.0340376726,0.0643274771,-0.0162219254,0.0641503253,0.0250405507,0.0438687425,0.0497171219,0.0143696089,-0.0335687007,0.2298189333,-0.0198024199,-0.0750693063,0.0602661714,0.1635590941,-0.0792949413
10909,0.0129769771,0.0776092258,0.0121580443,-0.0197932771,-0.0785991885,0.0184317813,0.0334275867,-0.1388728749,-0.0291463576,0.1020769712,-0.1146761781,0.0001653213,-0.0620838839,-0.0875616977,0.0287469380,0.0600420141,-0.0094397836,0.0535774348,0.0854214751,0.0418071569,-0.0432312455,-0.0513367486,-0.1502232136,-0.0484114072,0.1208261437,0.0381004682,0.0590228156,0.0948596457,0.0012245367,-0.0034468965,-0.0266146422,0.0577421643,0.0784798259,-0.0665007690,0.0469486603,-0.0341105494,0.0258188438,-0.0664918421,-0.0960102018,0.0043083005,0.0147929877,0.0018467667,0.0382996165,0.0339854572,-0.0205278282,-0.1084836049,0.0109981411,-0.1020536734,0.0471046346,0.0266063397,0.0225223014,0.1615115909,0.0490268578,0.0450030027,-0.0352770097,-0.0419858013,-0.0094255321,0.0087158103,0.0512466429,0.0276714995,-0.0212566308,-0.0416429754,-0.1317698081,0.1048036226,0.0266187870,-0.0532745885,-0.0005776423,0.0564455765,-0.0120905131,-0.0307018810,0.0618618831,0.0441846785,0.0205084965,-0.1699883959,0.0326085115,0.0472407035,0.0386258759,0.0061495484,0.0285322524,-0.0469364096,-0.0735731221,0.0534589145,-0.0516908082,0.3304238853,-0.0208277371,0.0204629561,0.0044936361,-0.0001068371,0.0129214933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10933,-0.0063383169,0.0846252405,0.0265137096,-0.0368271364,0.0381381951,0.0341516392,0.0950892778,-0.0741775285,-0.0265751298,0.0828346359,0.0310974955,-0.0249908161,-0.0626337935,0.0573271145,0.0149235209,0.0084575270,0.0599365216,-0.0112914937,0.0078185148,-0.0167804401,-0.0025106893,-0.0552771623,0.0238328310,0.0068592497,0.0237026407,0.0621649279,-0.0047341731,0.0058086967,0.0025329744,-0.0076469755,0.1052511923,-0.0166484333,0.0247966344,0.0042247302,0.0208456130,0.0320641833,0.0075130753,-0.0017590420,0.0523844296,-0.0343592486,-0.0388887799,-0.0116029281,0.0789891403,0.0253548313,-0.0153688399,-0.0717163772,0.0465562320,-0.0732581232,0.0148926958,-0.0257695809,-0.0085999943,0.0755541500,-0.0020357934,0.0324147538,0.0085624591,0.0206427330,0.0353836085,0.0163361848,-0.0251380599,0.0067105632,0.0260678653,0.0087750704,-0.2651528138,-0.0668708985,-0.0147556061,0.0283159609,0.1426085812,0.0404859128,-0.1040921833,-0.0340172961,0.0222863705,0.0388561868,-0.0234808656,0.1538801294,0.0298297359,0.0322904355,0.0438687344,-0.0345428954,0.0163962786,0.0530398037,-0.0591378895,0.0987357607,-0.0900981380,0.0386685888,0.0018546066,0.0475181306,0.1724890867,-0.0935183076,0.0119353593,-0.0556302979,0.0087162479,-0.0476064887,-0.0920276388,0.1124151650,0.0984471508,-0.0055462328,0.0624196712,-0.0477526630,-0.0445612486,0.0861372093,-0.0437475867,0.0520652968,0.0562841325,0.0232413552,-0.0065305248,0.0072072590,-0.0213737841,0.0033504697,0.0546029941,-0.0054989872,0.0225679421,-0.0333898567,0.1119304360,-0.0141277969,0.0403153317,0.0218980335,-0.0142407810,-0.0130328483,0.1383850143,-0.0317949414
11308,-0.0371840719,0.0329195738,-0.0537074929,0.0002474960,0.0116065344,-0.0338844134,0.0400017181,-0.0428411971,0.0291769271,0.0640711934,0.0036439048,0.0016312548,-0.0180725653,0.0131546787,0.0700223277,-0.0342748873,-0.0044652364,0.0219590379,-0.0182268074,-0.0022952939,-0.0174899308,0.0018905998,-0.0402547317,0.0275089669,-0.0007172885,0.0123018729,0.0080899726,0.0172093877,0.0520592133,-0.0124814964,0.0225305570,-0.0008759013,-0.0004147930,0.0263401697,0.0034812343,0.0165038827,0.0372715925,-0.0939207880,0.0138091258,-0.0050670732,0.0096261399,0.0291282183,0.0631564255,-0.0348640558,0.0276453304,0.0294588633,0.0610125172,-0.0398906373,0.0164753813,-0.0434582798,0.0425713230,0.0469481136,0.0111139120,0.0419974330,0.0199599755,0.0578498791,-0.0037913533,0.0254333783,-0.0025935230,0.0365166509,0.0551026226,-0.0617446238,-0.2019956726,0.0370634026,-0.0093367398,-0.0406079034,0.0539958858,0.0484760930,0.0048296253,-0.0227734146,0.0830908314,0.0538060741,-0.1104750490,0.0094783218,0.0608702553,0.0240962403,0.0189844251,-0.0137624171,0.0539602094,-0.0100189461,-0.0611690101,0.0743284818,-0.0620894719,0.1321226675,0.0379380046,0.0434208352,0.0005754677,0.0385801343,-0.0190367006,-0.0000410965,0.0229545264,-0.0303272960,-0.0854942880,0.0683700957,0.0701749004,-0.0000006057,-0.0411254270,-0.0162013910,0.0466029922,0.0370188415,-0.0721606419,0.0169683273,0.0318219056,-0.0343808594,-0.0669680977,0.0182021792,0.0426630430,0.0199852791,0.0095020132,0.0020019814,0.0210356821,0.0179625883,0.0161468929,0.0396034054,0.0546777176,0.0663631634,0.0041341803,-0.0802722133,-0.0205568349,-0.0284009002
11403,,,,,,,,,,,,,-0.0803931486,0.1348080296,0.0732834587,-0.0165394653,0.0659746133,-0.0177847342,0.0041718110,0.0622119117,0.0035368507,0.0019583144,0.0273627629,,,0.1784852876,0.0099708206,0.0333131449,0.0742904641,-0.0425961972,0.1034709945,0.0898773069,0.0289363293,0.0871552340,0.0173777449,-0.0310483506,0.0726936162,-0.1299381591,-0.0515878233,0.0894747467,0.0523094056,0.0202568347,0.0180089431,0.0523482068,-0.0410506939,0.0017990406,0.0105432980,-0.0288148599,0.1046453635,0.2365018955,0.1093457344,0.0924278185,-0.0725113025,0.1009011530,0.0076340413,-0.0624319234,-0.0425963496,0.0207765918,0.0494469742,-0.0126699668,0.0396505073,-0.0957039793,-0.0339404621,0.2284961153,0.1132926427,0.0466817442,0.1254747997,0.0151934065,-0.0385906550,0.0068139618,0.0552574968,0.1796810135,-0.0267960372,0.0985731953,-0.0363012369,-0.0381077674,-0.0484772318,0.0880286455,0.0791539227,0.1099197626,-0.0736481677,0.1430933507,0.0251279430,0.0645522532,-0.1918186225,0.0895830642,0.0444556096,-0.0762971014,0.0190917791,-0.0240682656,0.2329718006,-0.0527679805,-0.0595047652,-0.0736709096,0.1364028995,-0.0662613362,0.1290700381,0.0427511468,0.0905834262,0.0167478999,0.0961761488,0.0156361267,0.0239332359,0.0511507660,-0.0232610673,0.0142090057,0.1393390242,-0.0103202617,0.0590742648,0.0331267019,0.0355967225,-0.1169373289,0.0428368509,0.0550246778,-0.1391345608,0.0311339004,0.0203287197,0.0341178182,0.0579631653,-0.0206981884
11404,0.0354191718,-0.0997585249,-0.0132641083,0.0090168341,0.0067384343,-0.0620640605,0.0911118399,-0.0010550151,0.0626283904,0.0018268714,-0.0389648949,0.0268434883,0.0652443078,0.0220265203,0.0980223071,-0.0263638778,-0.0090728049,0.0921938117,0.0127751249,-0.0525304093,0.0006633586,0.0033195689,-0.0676087338,0.0560413367,0.0037806060,0.0633881103,0.0060861054,0.0140687627,0.0590694985,-0.0312836993,0.0251137769,0.0275023958,-0.0404391585,0.0609065509,0.0427729345,-0.0390284262,-0.0540299695,-0.0447975290,0.0407272818,0.0280989309,-0.0311121738,0.0162910364,0.0121854085,0.0186549013,-0.0381275974,-0.0140086742,0.0667952116,-0.0301879107,0.0155648597,0.0966737606,0.0286249216,0.0159157914,0.0213789768,0.0285016436,-0.0274738318,0.0433875651,0.0716974917,-0.0048524143,-0.0439220594,0.0412032986,0.0390211170,-0.1586305676,-0.0772517168,0.0102571693,-0.0666564601,-0.0418283900,0.0510272594,-0.0617726607,0.0905529035,-0.0069559741,-0.0349020941,-0.0603316962,0.0002824858,-0.0721789254,0.1150875699,0.0348915075,0.0169452200,-0.0616254529,0.0285840338,0.0229109100,-0.0379066471,0.0387110853,0.0400018899,0.0946895568,0.0149103316,0.0464328708,0.0894030436,-0.0210075090,0.0791573846,-0.0419076904,0.0480380298,0.0047108724,-0.1225713069,0.0256531437,0.1244166511,-0.0278470149,-0.0122306290,-0.0502112935,0.0676273602,0.0353280241,-0.0507218636,-0.0310825019,0.0590594705,-0.0380165479,-0.0478685677,0.0755958687,0.0356155208,0.0114486592,-0.0007714525,-0.0290574910,0.0480103084,0.0450555392,0.0059292076,-0.0270930149,0.0980756107,0.0218140130,0.0329328095,-0.0265185837,-0.0122179043,-0.1129331935
11533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0922859718,0.0553166481,0.0968631216,-0.0197028913,-0.1430332044,0.0098326719,0.2167487331,0.0188445274,0.0739282378,-0.0813976825,-0.2050599112,0.1470648321,0.1279030169,0.0250077326,0.0368778771,-0.0418968022,0.0109077342,-0.1042171749,0.2016864749,0.0705757242,-0.1131002954,-0.0245579729,0.0421768310,0.0727496535,-0.0505444162,0.0074555187,0.0422343659,,,,,,0.1324164790,0.1139523302,-0.0480406323,,,-0.0211206741,0.1520228091,-0.0285327919,-0.0832025247,0.1622049375,0.2942090282,-0.0341121948,0.1082540780,0.0259599314,0.0220647428,0.0427137647,0.0558713074,0.0273480221,0.0520104378,0.1002196999,-0.0335587022,-0.0205204414,0.2857798808,0.0827004709,0.0299124689,0.0608582422,-0.0196283523,-0.0964936551,0.1307932113,0.0975904179,0.0691538470,0.0958364243,0.1343789599,0.0283512135,0.1833797010,-0.1617237431
11552,0.0494984542,0.0215198476,-0.0418099648,-0.0626293531,0.0109536716,0.0112291178,0.1102162744,-0.1003429625,-0.0839261028,0.0872751392,-0.1239104179,0.0832126998,-0.1727535090,0.0372393488,-0.0467623899,0.0331696786,0.0204039481,-0.0697033981,0.1354127722,-0.0660588070,-0.0207033072,-0.0224819116,0.1598156462,-0.0232896000,-0.0066733937,0.0870421848,0.0179173726,-0.0003219168,-0.0777851322,0.1156272223,0.0281702534,0.0302571809,0.0854567929,-0.3086143736,-0.0013838152,0.0120241643,-0.0306639673,-0.1563079724,0.0239909646,-0.0236502112,-0.1051982070,0.0094070643,0.1343482529,0.0430695336,-0.0493963447,-0.2205528708,0.0086567822,-0.0970705604,0.3802452107,-0.0505997899,0.1349849440,0.0033947548,-0.0129449032,-0.0225227945,-0.0174344916,0.0403001034,0.0225523719,0.1066382620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11600,-0.0621477834,,,,,,0.0999212374,-0.0790731728,-0.0337873676,0.2085404127,0.0014888493,-0.0168978901,-0.0487825515,0.0486830217,0.0211563941,-0.0329389621,0.0429553143,-0.0058330926,0.0419765809,-0.0490465894,-0.0317730550,-0.0312977430,0.0105957766,-0.0064114951,-0.0266109919,0.1228563998,-0.0176464006,0.0047670316,0.0079344086,0.0135339524,-0.0387403678,-0.0750463639,0.0759547980,0.0841461773,0.0972656211,-0.0357409550,-0.0762559851,-0.0955143625,-0.1009978103,0.0005944857,-0.1348737356,0.0010878678,0.0991540189,-0.1549529398,,-0.0760407271,0.0909608352,-0.0064536332,0.1273858541,0.0165524664,0.1896058370,0.0310539616,0.0707638775,0.0924959040,-0.0663572083,-0.0226768096,0.0267172173,0.0587547190,0.0218684308,0.0026573399,-0.0104259421,-0.1644335193,-0.2159411652,0.0929678629,0.0524888442,-0.0623580927,-0.0077860552,0.0060550241,-0.0231221968,0.0845774233,0.1359344128,0.0365820423,0.0437069951,-0.0415371985,0.0783742854,0.0579826415,0.0096556456,-0.0592456678,0.0439456893,-0.0751020401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11618,-0.0715317179,-0.0710930217,-0.0015684682,0.0355181136,-0.0361061060,0.0119946373,-0.0004120945,-0.0793125350,-0.0500773918,0.1110694773,0.0394484916,-0.0024450196,-0.0182545352,0.1512438245,0.0492513245,-0.0388224508,-0.0162428922,-0.0400083583,-0.0088761072,0.0310914872,-0.0308514974,-0.0597233803,0.2160081287,-0.0088591953,0.0590264804,0.0035637537,0.0171848394,-0.1215383810,-0.0305404634,-0.0018330303,0.0176225148,-0.0072121223,0.0836904564,0.0334566133,0.1153954331,0.0673334705,0.0115976557,-0.0245687807,-0.0023749887,-0.0773644665,0.0784032184,-0.0958100627,0.1911975670,0.0343839676,-0.0134360447,-0.1044235499,0.1526958408,-0.1147792657,0.1645041268,0.0570224968,0.0217662627,0.1036627188,-0.1167878584,0.0608711516,-0.0504522774,0.0334131067,0.0697442298,0.1677202080,-0.0212174681,0.0402582077,-0.0494913910,-0.0402030002,-0.1117128266,0.1669027904,0.1230258286,0.0536163184,0.0996176884,0.0386910708,-0.0771600714,-0.0287304272,0.1467993476,0.0063878347,-0.0830663342,-0.0244784542,0.0589701352,0.0453552154,0.0032173315,-0.0102793214,0.0586975947,0.0208379349,-0.0759170250,0.1115026928,0.0366139600,0.0956024206,-0.1117414805,-0.0563139215,0.1299222963,-0.0685565786,-0.0316402247,-0.0679626506,0.0399055255,-0.0146833537,-0.0852354375,0.0567129135,0.0657974044,-0.0813430139,0.0628677468,0.0329892522,0.0196608932,0.0232050287,-0.0133747767,0.0954522990,0.0071838664,-0.0050091814,-0.0543422849,0.0699556437,0.0279395650,0.0928077433,0.0594394940,0.0624704887,0.0486669882,-0.1078301705,-0.0322687011,-0.0249816280,0.1457896282,0.0129063009,0.0580759776,0.1008971399,0.0666340723,-0.1394215446
11674,0.0192099662,-0.0908785026,0.0119322837,-0.0131375210,-0.0253425263,-0.0496047114,0.0693761787,-0.0298300457,0.0392082244,0.0279699828,-0.0081349873,0.0031255957,0.0438345999,0.0104517645,0.0902990084,-0.0165457172,0.0170469297,0.0962486562,0.0043225081,-0.0533922225,0.0166970892,0.0249816109,-0.0304127396,0.0672556256,-0.0029293431,0.0440790359,0.0138938605,0.0276074470,0.0536847618,-0.0346961807,0.0107645149,0.0438652854,-0.0340759494,0.0287808917,0.0462599028,-0.0370720635,-0.0348966037,-0.0345819179,0.0448610548,0.0095785408,-0.0244762808,0.0209145649,0.0473790211,0.0224462037,-0.0115259064,0.0148056246,0.0653036192,-0.0529658460,0.0675426798,0.0750889404,0.0172461370,0.0077760470,0.0117730547,0.0369742829,-0.0091207770,0.0047267178,0.0304531821,-0.0297211662,-0.0162189554,0.0478856721,0.0210961469,-0.1536952600,-0.1772369356,0.0923424494,0.0026093363,0.0010702222,0.0511812408,0.0262914814,-0.0218277620,0.0879741111,0.0189529858,-0.0296857938,-0.0043617835,-0.0247687633,0.1382045585,0.0516744836,-0.0112492267,-0.0536228993,0.0752440486,0.0232989651,-0.0649968841,0.0146817353,-0.0442017739,0.1035021316,0.0093035889,0.0148554893,0.0879999098,-0.0114661704,0.0127452700,-0.0376606387,0.0337173165,0.0033848808,-0.1112938932,-0.0255562005,0.0347855920,0.0214320305,-0.0235768651,-0.0341575607,0.0198844683,0.0414122628,-0.0474505987,0.0310372095,0.0462243619,-0.0858610778,-0.0436741021,0.0093190736,0.0802051965,0.0685942518,-0.0438949769,0.0362472083,0.0471248539,-0.0037032250,0.0467083074,0.0095743783,0.1045623781,0.0132911784,0.0389807849,-0.0348090123,0.0132127778,-0.0313656715
11703,-0.0453170650,0.0924039071,-0.0894403557,0.0242052013,-0.0359672951,-0.1073425465,-0.0922981971,-0.0698114104,-0.0640781223,0.3112727425,0.0692404752,-0.0101072721,-0.2191800720,0.1780317876,0.0060372788,0.0409016761,-0.0017230924,-0.0240949998,0.0817958636,0.0182363993,-0.0377863520,0.0271764188,0.0757987557,-0.0028541769,0.0228968436,0.0157462241,0.0075257150,-0.0258915544,-0.0023919031,0.0083701434,0.0263398066,0.0195557236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1439784734,0.0107157274,0.0306645893,-0.0542146440
11786,,,,,,0.0801203800,-0.0245402732,,,,0.0433121787,,,,,,,,,,,,0.2924675193,0.0862513747,0.0108591410,0.0759803114,-0.0313361593,-0.0268804050,-0.0542495831,0.0135504438,0.0068288121,-0.0763078263,0.1029303529,0.1666326607,0.0381281699,0.0299147413,0.0546709166,-0.0051158640,-0.0360233239,0.2483222352,0.0218377294,-0.0748723369,0.0662176794,0.0060475475,-0.0390452866,-0.2271371761,0.0741026835,-0.2235489967,0.2288346905,0.0269248501,-0.1003403482,0.1320380517,-0.1957828079,0.0611904021,0.0385460713,-0.1082304322,0.0780055550,0.1311550564,0.0222338131,0.0833274967,-0.0426592684,-0.1538910334,-0.3029773374,0.2785937727,0.0661273919,0.0127813252,0.0872088280,0.1387179448,-0.0577963744,0.1850808007,0.2226058790,0.0919559603,0.1643114794,0.1277825070,-0.0529284039,0.1583495777,0.0046350521,-0.0570107712,-0.0116287519,0.0281519631,0.1561755622,0.1090166239,-0.0349441013,0.0039248464,-0.1406303544,0.1165581089,-0.0589714366,-0.1400222067,0.0019054161,-0.1915370252,0.0024569601,0.0158164307,-0.1740120973,-0.3121685761,0.0035513724,-0.0070753164,0.2890097412,-0.0473815569,,,,,,,,,,,,,,,,,,,,,,
11809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0688123502,0.0820352900,0.0144823724,-0.0014442628,,0.1060595639,
11850,-0.0602009479,0.0142988776,-0.0345301714,0.0278821976,-0.0222298081,-0.0226720427,-0.0383623873,-0.0411726749,-0.0118285943,0.1172039506,0.0019146832,-0.0481140084,-0.0165485615,0.0505366325,0.0284219244,0.0575428742,0.0155195888,0.0504272089,-0.0379616691,0.0098391586,0.0016075488,-0.0453684471,0.0569817066,0.0339061228,-0.0714980385,-0.0402468010,-0.0154862264,-0.0045134821,-0.0097871344,0.0003745668,-0.0081744716,-0.0437461508,0.0772674167,0.0210691371,0.0085585369,0.0166522050,0.0437600310,-0.1306722596,-0.0149197882,0.0420863741,0.0664043322,0.0183407069,-0.0147458286,0.0136127622,0.0514463485,-0.0784169044,0.0078567955,-0.1307861108,0.0746442637,0.1174088263,0.0223984109,-0.0064339410,-0.0901974982,0.0647479973,-0.0287377160,-0.0431180053,0.0318582311,0.0062560439,0.0184198401,0.0242222645,-0.1097731790,-0.1859869738,-0.2952869831,0.2238614024,-0.0230384405,-0.0337080991,-0.0372922748,-0.0321250190,-0.1404614293,-0.0153959863,0.1838034542,0.0706505204,0.0865032973,0.2194996520,-0.0042786239,0.0252553792,0.0046797931,0.0433362373,-0.0873517841,-0.0387780471,0.0788680674,0.0960573615,-0.0590928374,0.0234171195,0.2495479854,0.0555569841,0.0255798801,0.0175469597,0.1375817199,-0.1079176489,0.0999761606,0.0257525918,-0.0866201264,0.2691576282,0.0128471233,-0.0093406641,0.0623631741,-0.0419596686,-0.0156221806,0.0860890398,-0.1012036481,0.0496178343,0.0050616676,0.0649231840,0.0604269459,-0.0845790852,-0.0205414381,-0.0230593072,0.0283090920,0.0061979917,0.1142651800,0.0109404440,0.0187592517,0.0131135284,0.0315775340,0.0165324365,-0.0077036688,-0.0390066994,0.0191862549,-0.0880797942
11891,-0.0918435270,0.0693868316,-0.0384077322,0.0057070280,-0.0502138346,-0.0679272127,0.0576822012,0.0412859504,-0.0969181483,0.2420991655,-0.0026314419,-0.0240562065,-0.1246747084,-0.0181508613,0.0757659330,-0.0065316367,0.0727696642,-0.0337303666,0.0545285931,0.0037841035,0.0895776409,0.0053776403,0.0970586458,0.0041793694,0.0105270675,-0.1174920737,0.0458897880,0.1253228195,0.0242165338,-0.0268109305,0.0012173087,0.0306455267,0.0179872818,0.0188479670,0.0883572285,-0.0044375736,0.0916456392,-0.0999204629,0.0264981866,-0.1027984613,0.0015928244,-0.0734139122,0.0806071898,0.0006922488,-0.0528648342,-0.0052217323,0.0104963439,-0.1226767828,0.2135206709,-0.0567696873,-0.0360344447,0.0378020680,-0.0394738007,0.1330423040,0.0463562051,-0.0455796036,-0.0107653633,0.0512719541,0.1159610008,0.0455630438,-0.0664263419,-0.2145841104,,0.4262764047,-0.0160368666,-0.0560725275,,0.3983883129,-0.0332295414,-0.0572875206,0.3269144511,0.0938100508,-0.0718240156,0.3325101255,-0.0142058170,0.0718608155,0.0606121079,-0.0169973695,-0.1200475995,0.1404875773,0.0124966426,0.0929328786,-0.1607280329,0.1718732053,-0.0455773817,0.0903491144,-0.0408747449,-0.0491208404,-0.1479053226,-0.1720862501,0.1220430374,-0.0127045310,-0.0893938962,0.1968371886,0.0362658316,-0.0902812223,0.2450394445,0.0487661775,-0.0187751825,0.0427107900,-0.1466130059,0.1178413392,0.1804244367,-0.1071888162,-0.1651143498,-0.0508292177,0.1294379487,0.1331482692,-0.0293211317,-0.0087029419,0.1189853300,-0.1745496762,0.0105677976,0.1483188095,0.0025675932,,,,,
11896,0.0587096622,0.0279440340,-0.0213648164,-0.0568804865,0.0760157312,-0.0027400585,-0.0133328767,-0.0019141087,-0.0080167036,0.2543622830,-0.0421530977,-0.0178302526,-0.1389528077,0.0601712952,0.0748107774,-0.0288207012,0.0717053042,-0.0676585068,0.1638135389,0.0219916866,-0.0194010945,-0.0075163473,-0.0008579223,-0.0178245233,0.1399298892,-0.0017897919,0.0176554647,-0.0138469458,0.0765096111,-0.0669176605,0.0225050938,0.0326088359,0.0471900977,0.0964089957,0.0028852466,0.0032623556,0.1667939584,-0.0740894125,-0.0118139788,-0.0949846885,0.0683587930,0.0001712057,0.0422776124,-0.0209512430,-0.0950100825,-0.1167212628,0.1271002844,-0.0955163017,0.0672572500,-0.0015998992,-0.0231487564,0.1284572129,-0.1140636160,0.1257078381,-0.0309436409,-0.0346239461,0.0736015580,0.0512549768,-0.0292483383,0.0854065718,-0.0225978079,-0.0884377901,-0.1591430682,0.1310424961,0.0132569038,0.0475281073,0.1407268010,0.0120041200,-0.0121254613,0.0053421022,0.1830766810,0.0526008204,0.0196452842,0.0607987877,-0.0136001213,0.0287818511,0.0508356775,0.0418290662,-0.0517286395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
